x,y,z
4922,-778,-47
4952,-778,-44.7
4982,-778,-44.35
5012,-778,-45
5042,-778,-46.3
5072,-778,-47.4
5102,-778,-50.85
5132,-778,-50.8
5162,-778,-50.55
5192,-778,-55.5
5222,-778,-57
5252,-778,-44.3
5282,-778,-9
5312,-778,7.85
5342,-778,23.6
5372,-778,26.3
5402,-778,22
5432,-778,17.55
5462,-778,14.5
5492,-778,12.25
5522,-778,9.8
5552,-778,8.65
5582,-778,7.35
5612,-778,5.8
5642,-778,4.5
5672,-778,4.85
5702,-778,5.45
5732,-778,4.5
5762,-778,3.3
5792,-778,2.05
5822,-778,0.35
5852,-778,-4.1
5882,-778,-12.75
5912,-778,-24.6
5942,-778,-32.05
5972,-778,-33.6
6002,-778,-34.85
6032,-778,-35
6062,-778,-38.2
6092,-778,-42.85
6122,-778,-42.45
6152,-778,-39.6
6182,-778,-38.75
6212,-778,-39.95
6242,-778,-37.4
6272,-778,-35.45
6302,-778,-35.3
6332,-778,-33.2
6362,-778,-34.1
6392,-778,-34
6422,-778,-32.65
6452,-778,-30.1
6482,-778,-17.75
6512,-778,-6.85
6542,-778,-0.4
6572,-778,0.7
6602,-778,0.9
6632,-778,-0.65
6662,-778,-5.5
6692,-778,-9.3
6722,-778,-12.2
6752,-778,-16.2
6782,-778,-22.05
6812,-778,-24
6842,-778,-19
6872,-778,-17.5
6902,-778,-18.15
6932,-778,-20.9
6962,-778,-23.95
6992,-778,-27.9
7022,-778,-29.65
7052,-778,-33.8
7082,-778,-35.5
7112,-778,-35.85
7142,-778,-38.1
-7168,-748,0.5
-7138,-748,0.15
-7108,-748,0
-7078,-748,-3.05
-7048,-748,-16.9
-7018,-748,-27.45
-6988,-748,-9.55
-6958,-748,-0.7
-6928,-748,0.05
-6898,-748,0.15
-6868,-748,0.05
-6838,-748,-0.1
-6808,-748,-0.7
-6778,-748,-1
-6748,-748,-0.9
-6718,-748,-2.3
-6688,-748,-8.3
-6658,-748,-16.85
-6628,-748,-23.35
-6598,-748,-28.35
-6568,-748,-26.65
-6538,-748,-28.7
-6508,-748,-28.4
-6478,-748,-31.35
-6448,-748,-29.4
-6418,-748,-29.65
-6388,-748,-31.15
-6358,-748,-32.6
-6328,-748,-35.2
-6298,-748,-34.05
-6268,-748,-37.35
-6238,-748,-38.9
-6208,-748,-37.55
-6178,-748,-35.45
-6148,-748,-34.85
-6118,-748,-32.35
-6088,-748,-31.2
-6058,-748,-31.25
-6028,-748,-30.85
-5998,-748,-31.65
-5968,-748,-31.4
-5938,-748,-28.85
-5908,-748,-27.95
-5878,-748,-28.1
-5848,-748,-29.5
-5818,-748,-25.5
-5788,-748,-19.75
-5758,-748,-14.5
-5728,-748,-10.6
-5698,-748,-5.05
-5668,-748,-1.95
-5638,-748,-0.15
-5608,-748,0.1
-5578,-748,0.3
-5548,-748,0.65
-5518,-748,0.95
-5488,-748,0.85
-5458,-748,0.9
-5428,-748,0.65
-5398,-748,0.3
-5368,-748,0.25
-5338,-748,0.25
-5308,-748,0.25
-5278,-748,0.15
-5248,-748,0.1
-5218,-748,-0.4
-5188,-748,-3.15
-5158,-748,-7.75
-5128,-748,-9.8
-5098,-748,-5.6
-5068,-748,-1.8
-5038,-748,-0.2
-5008,-748,0.05
-4978,-748,0.25
-4948,-748,0.1
-4918,-748,-0.15
-4888,-748,-2
-4858,-748,-5.95
-4828,-748,-12.1
-4798,-748,-18.2
-4768,-748,-18.5
-4738,-748,-20.1
-4708,-748,-21.3
-4678,-748,-24
-4648,-748,-28.1
-4618,-748,-30.95
-4588,-748,-27.25
-4558,-748,-22.55
-4528,-748,-15.55
-4498,-748,-10.95
-4468,-748,-8.6
-4438,-748,-8.25
-4408,-748,-8.8
-4378,-748,-5.95
-4348,-748,-4.95
-4318,-748,-4.65
-4288,-748,-5.35
-4258,-748,-3.4
-4228,-748,-2.15
-4198,-748,-3.5
-4168,-748,-5.4
-4138,-748,-6.75
-4108,-748,-8.5
-4078,-748,-7.65
-4048,-748,-6.9
-4018,-748,-6
-3988,-748,-5.1
-3958,-748,-3.55
-3928,-748,-3.4
-3898,-748,-2.3
-3868,-748,-0.45
-3838,-748,0.1
-3808,-748,0.25
-3778,-748,0.25
-3748,-748,0.35
-3718,-748,0.5
-3688,-748,0.55
-3658,-748,0.7
-3628,-748,1.1
-3598,-748,1.9
-3568,-748,2.5
-3538,-748,3.4
-3508,-748,5
-3478,-748,6.2
-3448,-748,7.1
-3418,-748,7.75
-3388,-748,10.2
-3358,-748,12.6
-3328,-748,13.1
-3298,-748,14.8
-3268,-748,21.2
-3238,-748,28.45
-3208,-748,34.75
-3178,-748,40.55
-3148,-748,38.45
-3118,-748,28.5
-3088,-748,23
-3058,-748,19.6
-3028,-748,16.8
-2998,-748,15.1
-2968,-748,13.1
-2938,-748,11.4
-2908,-748,8.95
-2878,-748,5.65
-2848,-748,3.85
-2818,-748,5.65
-2788,-748,5.65
-2758,-748,6.15
-2728,-748,5.6
-2698,-748,5
-2668,-748,5.45
-2638,-748,5.35
-2608,-748,4.45
-2578,-748,3.75
-2548,-748,3.3
-2518,-748,3.05
-2488,-748,3.4
-2458,-748,3.15
-2428,-748,3.2
-2398,-748,3
-2368,-748,2.55
-2338,-748,2.15
-2308,-748,2.1
-2278,-748,2.3
-2248,-748,2.5
-2218,-748,2.45
-2188,-748,2.35
-2158,-748,1.55
-2128,-748,1.15
-2098,-748,1.15
-2068,-748,1.25
-2038,-748,1.5
-2008,-748,1.55
-1978,-748,1.9
-1948,-748,2.15
-1918,-748,3
-1888,-748,2.85
-1858,-748,2.6
-1828,-748,2.6
-1798,-748,2.7
-1768,-748,2.9
-1738,-748,2.6
-1708,-748,2.9
-1678,-748,3.4
-1648,-748,3.9
-1618,-748,5.3
-1588,-748,4.95
-1558,-748,4.75
-1528,-748,4.75
-1498,-748,4.6
-1468,-748,5.65
-1438,-748,6.25
-1408,-748,6.75
-1378,-748,7.9
-1348,-748,8.55
-1318,-748,9.2
-1288,-748,9.3
-1258,-748,9.15
-1228,-748,6.7
-1198,-748,6.15
-1168,-748,5.8
-1138,-748,6.1
-1108,-748,5.8
-1078,-748,5.8
-1048,-748,6.55
-1018,-748,6.35
-988,-748,5.8
-958,-748,6.2
-928,-748,6.2
-898,-748,5.85
-868,-748,5.4
-838,-748,4.95
-808,-748,4.55
-778,-748,4.3
-748,-748,4.1
-718,-748,5
-688,-748,5.45
-658,-748,5.35
-628,-748,5.15
-598,-748,9.35
-568,-748,9.65
-538,-748,0.4
-508,-748,-5.8
-478,-748,-7.9
-448,-748,-8.25
-418,-748,-11.65
-388,-748,-17.3
-358,-748,-23.25
-328,-748,-29.75
-298,-748,-23.75
-268,-748,-20.35
-238,-748,-18.9
-208,-748,-16.1
-178,-748,-11.35
-148,-748,-8.95
-118,-748,-8
-88,-748,-4.7
-58,-748,-2.15
-28,-748,-0.7
2,-748,0.05
32,-748,0.15
62,-748,0.75
92,-748,0.8
122,-748,1.1
152,-748,1.65
182,-748,2.25
212,-748,2.55
242,-748,3.2
272,-748,3.85
302,-748,3.5
332,-748,3.35
362,-748,3.9
392,-748,4.6
422,-748,2.8
452,-748,2.8
482,-748,2.8
512,-748,2.8
542,-748,2.8
572,-748,2.8
602,-748,3.25
632,-748,2.9
662,-748,2.15
692,-748,1.75
722,-748,1.6
752,-748,1.6
782,-748,1.5
812,-748,0.95
842,-748,1.3
872,-748,1.3
902,-748,2.7
932,-748,2.25
962,-748,3.05
992,-748,2
1022,-748,1.4
1052,-748,0.9
1082,-748,1.05
1112,-748,1.45
1142,-748,1.65
1172,-748,2
1202,-748,2.25
1232,-748,2.25
1262,-748,2.2
1292,-748,1.65
1322,-748,1.6
1352,-748,1.45
1382,-748,1.3
1412,-748,1.2
1442,-748,1.6
1472,-748,1.1
1502,-748,0.9
1532,-748,0.8
1562,-748,1.2
1592,-748,1.25
1622,-748,0.85
1652,-748,0.9
1682,-748,1.75
1712,-748,2.25
1742,-748,2.05
1772,-748,1.95
1802,-748,1.55
1832,-748,1.05
1862,-748,1.75
1892,-748,2.75
1922,-748,2.65
1952,-748,1.85
1982,-748,2.2
2012,-748,2.2
2042,-748,1.85
2072,-748,1.6
2102,-748,1.95
2132,-748,1.9
2162,-748,2.15
2192,-748,1.85
2222,-748,1.75
2252,-748,1.6
2282,-748,1.5
2312,-748,1.25
2342,-748,1.65
2372,-748,2.45
2402,-748,2.9
2432,-748,2.5
2462,-748,2.75
2492,-748,2.7
2522,-748,2.55
2552,-748,2.3
2582,-748,2.6
2612,-748,2.35
2642,-748,2.45
2672,-748,2.15
2702,-748,2
2732,-748,1.55
2762,-748,1.75
2792,-748,2.4
2822,-748,2.2
2852,-748,2.25
2882,-748,2
2912,-748,1.95
2942,-748,1.75
2972,-748,1.7
3002,-748,2.3
3032,-748,2.2
3062,-748,3
3092,-748,2.8
3122,-748,2.95
3152,-748,2.1
3182,-748,1.9
3212,-748,1.7
3242,-748,1.55
3272,-748,1.1
3302,-748,0.1
3332,-748,-2
3362,-748,-5.15
3392,-748,-9.7
3422,-748,-16.25
3452,-748,-25.65
3482,-748,-30.35
3512,-748,-31.6
3542,-748,-36.65
3572,-748,-41.4
3602,-748,-41.75
3632,-748,-41.35
3662,-748,-42.7
3692,-748,-40.4
3722,-748,-41.7
3752,-748,-42.65
3782,-748,-41.45
3812,-748,-43.15
3842,-748,-44.35
3872,-748,-42.55
3902,-748,-41
3932,-748,-41.35
3962,-748,-40.2
3992,-748,-42.1
4022,-748,-43.75
4052,-748,-41.4
4082,-748,-41.4
4112,-748,-39.8
4142,-748,-38.6
4172,-748,-38.6
4202,-748,-40.85
4232,-748,-39.6
4262,-748,-39.25
4292,-748,-41.05
4322,-748,-42.35
4352,-748,-44.95
4382,-748,-41.35
4412,-748,-40.3
4442,-748,-41.7
4472,-748,-43.35
4502,-748,-42.45
4532,-748,-40.1
4562,-748,-41
4592,-748,-42.4
4622,-748,-41.65
4652,-748,-42.95
4682,-748,-44.25
4712,-748,-44.7
4742,-748,-41.4
4772,-748,-44.9
4802,-748,-44.25
4832,-748,-42.6
4862,-748,-45.3
4892,-748,-48.9
4922,-748,-48.05
4952,-748,-47.75
4982,-748,-45.5
5012,-748,-44.7
5042,-748,-47.05
5072,-748,-47.25
5102,-748,-48.45
5132,-748,-49.25
5162,-748,-50.05
5192,-748,-52.5
5222,-748,-51.75
5252,-748,-30.15
5282,-748,-0.05
5312,-748,28.45
5342,-748,27.6
5372,-748,21.6
5402,-748,17.3
5432,-748,13.55
5462,-748,11.45
5492,-748,11.1
5522,-748,9.75
5552,-748,7.8
5582,-748,6.65
5612,-748,6.15
5642,-748,5.05
5672,-748,4.4
5702,-748,4.7
5732,-748,4.3
5762,-748,3.1
5792,-748,2.45
5822,-748,1
5852,-748,-0.05
5882,-748,-2.05
5912,-748,-17.3
5942,-748,-24.3
5972,-748,-30.55
6002,-748,-33.05
6032,-748,-36.3
6062,-748,-38.7
6092,-748,-42.6
6122,-748,-38.25
6152,-748,-39.15
6182,-748,-38.75
6212,-748,-37.75
6242,-748,-38
6272,-748,-38.4
6302,-748,-38.7
6332,-748,-37.65
6362,-748,-36.15
6392,-748,-37.9
6422,-748,-36.1
6452,-748,-32.85
6482,-748,-25.65
6512,-748,-12
6542,-748,-4.5
6572,-748,-2.05
6602,-748,-2.1
6632,-748,-4.55
6662,-748,-9.2
6692,-748,-14.65
6722,-748,-19.75
6752,-748,-24.9
6782,-748,-30.6
6812,-748,-31.1
6842,-748,-26.6
6872,-748,-24.25
6902,-748,-24.25
6932,-748,-26
6962,-748,-29.6
6992,-748,-32.25
7022,-748,-34.4
7052,-748,-36.2
7082,-748,-36.65
7112,-748,-36.95
7142,-748,-37.4
-7168,-718,0.8
-7138,-718,0.35
-7108,-718,0.1
-7078,-718,-0.2
-7048,-718,-2.75
-7018,-718,-12.95
-6988,-718,-4.05
-6958,-718,0
-6928,-718,0.2
-6898,-718,0.45
-6868,-718,0.2
-6838,-718,0.1
-6808,-718,0.05
-6778,-718,0.1
-6748,-718,0.1
-6718,-718,-0.15
-6688,-718,-5.45
-6658,-718,-14.35
-6628,-718,-20.75
-6598,-718,-20.45
-6568,-718,-22.8
-6538,-718,-26.55
-6508,-718,-28.8
-6478,-718,-31.6
-6448,-718,-30.5
-6418,-718,-29.55
-6388,-718,-31.25
-6358,-718,-33.8
-6328,-718,-37.2
-6298,-718,-36.45
-6268,-718,-36.9
-6238,-718,-36.65
-6208,-718,-35.7
-6178,-718,-34.05
-6148,-718,-32.9
-6118,-718,-32.65
-6088,-718,-30.25
-6058,-718,-29.2
-6028,-718,-28.95
-5998,-718,-26.7
-5968,-718,-25.1
-5938,-718,-23.15
-5908,-718,-20.2
-5878,-718,-20.55
-5848,-718,-21.65
-5818,-718,-21.95
-5788,-718,-15.7
-5758,-718,-9.7
-5728,-718,-5
-5698,-718,-2.85
-5668,-718,-0.45
-5638,-718,0.05
-5608,-718,0.3
-5578,-718,0.65
-5548,-718,1.3
-5518,-718,1.85
-5488,-718,2.15
-5458,-718,1.85
-5428,-718,1
-5398,-718,0.6
-5368,-718,0.35
-5338,-718,0.25
-5308,-718,0.1
-5278,-718,-0.1
-5248,-718,-0.1
-5218,-718,-0.5
-5188,-718,-3
-5158,-718,-7.9
-5128,-718,-13.1
-5098,-718,-7.65
-5068,-718,-2.95
-5038,-718,-0.4
-5008,-718,0.05
-4978,-718,0.05
-4948,-718,0
-4918,-718,-0.75
-4888,-718,-2.85
-4858,-718,-6.65
-4828,-718,-12.15
-4798,-718,-21.1
-4768,-718,-28.4
-4738,-718,-27.85
-4708,-718,-27.75
-4678,-718,-28
-4648,-718,-30.3
-4618,-718,-29.85
-4588,-718,-25
-4558,-718,-17.7
-4528,-718,-10.85
-4498,-718,-6.05
-4468,-718,-3.4
-4438,-718,-3.45
-4408,-718,-4.65
-4378,-718,-2.6
-4348,-718,-1.45
-4318,-718,-1.15
-4288,-718,-1.65
-4258,-718,-1.05
-4228,-718,-0.1
-4198,-718,-1.15
-4168,-718,-1.8
-4138,-718,-2.65
-4108,-718,-3.65
-4078,-718,-3.25
-4048,-718,-3.1
-4018,-718,-2.2
-3988,-718,-1.9
-3958,-718,-1.05
-3928,-718,-0.75
-3898,-718,-0.5
-3868,-718,0.05
-3838,-718,0.3
-3808,-718,0.3
-3778,-718,0.35
-3748,-718,0.45
-3718,-718,0.6
-3688,-718,0.75
-3658,-718,0.85
-3628,-718,1.25
-3598,-718,1.95
-3568,-718,3
-3538,-718,4.3
-3508,-718,6.05
-3478,-718,6.85
-3448,-718,7.3
-3418,-718,7.6
-3388,-718,10.35
-3358,-718,14
-3328,-718,15.2
-3298,-718,16.05
-3268,-718,22.4
-3238,-718,32.25
-3208,-718,40.9
-3178,-718,43.05
-3148,-718,41
-3118,-718,30.9
-3088,-718,24.05
-3058,-718,19.4
-3028,-718,16.5
-2998,-718,14.85
-2968,-718,13.3
-2938,-718,11.45
-2908,-718,9.05
-2878,-718,5.65
-2848,-718,5.65
-2818,-718,5.65
-2788,-718,5.65
-2758,-718,6.2
-2728,-718,6
-2698,-718,5.45
-2668,-718,5.5
-2638,-718,5.85
-2608,-718,5
-2578,-718,4.55
-2548,-718,3.45
-2518,-718,3.1
-2488,-718,3.05
-2458,-718,2.9
-2428,-718,2.9
-2398,-718,2.9
-2368,-718,2.4
-2338,-718,1.75
-2308,-718,2
-2278,-718,1.55
-2248,-718,2.15
-2218,-718,2.75
-2188,-718,2.3
-2158,-718,1.45
-2128,-718,1.2
-2098,-718,1.3
-2068,-718,1.25
-2038,-718,1.2
-2008,-718,1.55
-1978,-718,2.15
-1948,-718,2.75
-1918,-718,3.45
-1888,-718,3.25
-1858,-718,2.9
-1828,-718,2.7
-1798,-718,1.95
-1768,-718,1.9
-1738,-718,3.05
-1708,-718,3.4
-1678,-718,3.9
-1648,-718,4.25
-1618,-718,5.1
-1588,-718,4.45
-1558,-718,4.35
-1528,-718,4.7
-1498,-718,5.15
-1468,-718,5.45
-1438,-718,5.85
-1408,-718,6.15
-1378,-718,6.75
-1348,-718,7.15
-1318,-718,7.7
-1288,-718,8.05
-1258,-718,6.85
-1228,-718,6.35
-1198,-718,6.25
-1168,-718,5.35
-1138,-718,5.55
-1108,-718,6.1
-1078,-718,5.8
-1048,-718,6.1
-1018,-718,6.55
-988,-718,5.8
-958,-718,5.7
-928,-718,5.85
-898,-718,5.85
-868,-718,5.15
-838,-718,4.9
-808,-718,4.25
-778,-718,3.85
-748,-718,3.95
-718,-718,4.35
-688,-718,5.45
-658,-718,5.1
-628,-718,9.1
-598,-718,8.5
-568,-718,5.9
-538,-718,1.25
-508,-718,-3.4
-478,-718,-5.75
-448,-718,-8.1
-418,-718,-11.3
-388,-718,-17.1
-358,-718,-24.6
-328,-718,-32.9
-298,-718,-31.9
-268,-718,-29.8
-238,-718,-26
-208,-718,-21.8
-178,-718,-17.55
-148,-718,-15.3
-118,-718,-13.2
-88,-718,-8.5
-58,-718,-5.4
-28,-718,-2.55
2,-718,-1.15
32,-718,-0.25
62,-718,0.2
92,-718,0.9
122,-718,0.65
152,-718,0.85
182,-718,1.2
212,-718,1.95
242,-718,2.6
272,-718,4
302,-718,4
332,-718,3.75
362,-718,3.65
392,-718,2.8
422,-718,4.6
452,-718,2.8
482,-718,2.8
512,-718,2.8
542,-718,2.8
572,-718,2.8
602,-718,3.8
632,-718,2.9
662,-718,2.1
692,-718,1.8
722,-718,1.45
752,-718,1.45
782,-718,1.8
812,-718,1.3
842,-718,1.05
872,-718,2.75
902,-718,1.8
932,-718,2.75
962,-718,2.95
992,-718,2.35
1022,-718,1.6
1052,-718,1
1082,-718,1.25
1112,-718,1.1
1142,-718,1.5
1172,-718,1.95
1202,-718,3.1
1232,-718,2.85
1262,-718,2.8
1292,-718,2.2
1322,-718,1.9
1352,-718,1.85
1382,-718,1.95
1412,-718,1.7
1442,-718,1.6
1472,-718,1.15
1502,-718,1
1532,-718,1.3
1562,-718,1.25
1592,-718,1.2
1622,-718,0.9
1652,-718,0.95
1682,-718,1.3
1712,-718,1.8
1742,-718,1.7
1772,-718,2.1
1802,-718,1.9
1832,-718,1.35
1862,-718,1.8
1892,-718,1.7
1922,-718,1.75
1952,-718,2.1
1982,-718,2.05
2012,-718,1.9
2042,-718,1.75
2072,-718,1.9
2102,-718,2.25
2132,-718,2.9
2162,-718,2.65
2192,-718,2.15
2222,-718,1.5
2252,-718,1.25
2282,-718,1.3
2312,-718,1.4
2342,-718,1.15
2372,-718,1.6
2402,-718,2.1
2432,-718,2.75
2462,-718,2.7
2492,-718,2.3
2522,-718,2.55
2552,-718,2.65
2582,-718,1.8
2612,-718,2
2642,-718,2.45
2672,-718,3.25
2702,-718,1.95
2732,-718,1.6
2762,-718,1.95
2792,-718,2.3
2822,-718,2.6
2852,-718,2.3
2882,-718,1.8
2912,-718,1.95
2942,-718,1.5
2972,-718,1.65
3002,-718,1.65
3032,-718,1.5
3062,-718,1.85
3092,-718,2.4
3122,-718,2.15
3152,-718,1.9
3182,-718,1.6
3212,-718,1
3242,-718,0.7
3272,-718,0.3
3302,-718,-0.2
3332,-718,-2.35
3362,-718,-6.05
3392,-718,-11.4
3422,-718,-17.95
3452,-718,-27.05
3482,-718,-30.8
3512,-718,-31.8
3542,-718,-36.85
3572,-718,-41.75
3602,-718,-44.3
3632,-718,-42.75
3662,-718,-43.45
3692,-718,-41.9
3722,-718,-40.1
3752,-718,-41.9
3782,-718,-44.85
3812,-718,-44.5
3842,-718,-43.7
3872,-718,-41.7
3902,-718,-41.8
3932,-718,-41.05
3962,-718,-42.75
3992,-718,-44.2
4022,-718,-43.55
4052,-718,-43.4
4082,-718,-40.15
4112,-718,-39.15
4142,-718,-38.9
4172,-718,-39.35
4202,-718,-41.1
4232,-718,-39.35
4262,-718,-41.45
4292,-718,-43.6
4322,-718,-43.7
4352,-718,-43.65
4382,-718,-39.85
4412,-718,-40.35
4442,-718,-40.7
4472,-718,-42.75
4502,-718,-41.5
4532,-718,-42.15
4562,-718,-42
4592,-718,-41.45
4622,-718,-44.4
4652,-718,-42.5
4682,-718,-40.5
4712,-718,-41.4
4742,-718,-42
4772,-718,-44.9
4802,-718,-43.65
4832,-718,-42
4862,-718,-43.1
4892,-718,-46.6
4922,-718,-48.1
4952,-718,-49.8
4982,-718,-50.7
5012,-718,-47.7
5042,-718,-49.2
5072,-718,-47.15
5102,-718,-43.9
5132,-718,-44
5162,-718,-47.2
5192,-718,-49.4
5222,-718,-40
5252,-718,-10.25
5282,-718,3.7
5312,-718,25.55
5342,-718,25
5372,-718,18.25
5402,-718,16.2
5432,-718,13.3
5462,-718,11.05
5492,-718,10.6
5522,-718,9.05
5552,-718,7
5582,-718,6.1
5612,-718,5.2
5642,-718,5
5672,-718,5.05
5702,-718,4.65
5732,-718,4.8
5762,-718,4.2
5792,-718,2.95
5822,-718,1.6
5852,-718,-0.15
5882,-718,-3.2
5912,-718,-8.55
5942,-718,-7.95
5972,-718,-21.65
6002,-718,-33.95
6032,-718,-37.2
6062,-718,-37.9
6092,-718,-39.35
6122,-718,-37.75
6152,-718,-37.45
6182,-718,-36.95
6212,-718,-36.85
6242,-718,-37.45
6272,-718,-37.75
6302,-718,-39.95
6332,-718,-42.65
6362,-718,-44.2
6392,-718,-43
6422,-718,-40.5
6452,-718,-35.95
6482,-718,-31.3
6512,-718,-26.4
6542,-718,-15
6572,-718,-12.5
6602,-718,-11.6
6632,-718,-12.85
6662,-718,-17.5
6692,-718,-23.15
6722,-718,-29.9
6752,-718,-33.15
6782,-718,-36.4
6812,-718,-33.8
6842,-718,-33.3
6872,-718,-34.05
6902,-718,-32.4
6932,-718,-32.75
6962,-718,-34.6
6992,-718,-36.1
7022,-718,-37.2
7052,-718,-35.3
7082,-718,-36.65
7112,-718,-38.15
7142,-718,-38.7
-7168,-688,1.55
-7138,-688,0.75
-7108,-688,0.3
-7078,-688,0.1
-7048,-688,0
-7018,-688,-1.1
-6988,-688,-0.25
-6958,-688,0.1
-6928,-688,0.35
-6898,-688,0.85
-6868,-688,0.65
-6838,-688,0.45
-6808,-688,0.4
-6778,-688,0.45
-6748,-688,0.3
-6718,-688,-0.35
-6688,-688,-7.25
-6658,-688,-13.3
-6628,-688,-11.8
-6598,-688,-13.8
-6568,-688,-19.2
-6538,-688,-24.05
-6508,-688,-26.6
-6478,-688,-26.5
-6448,-688,-28.05
-6418,-688,-29.3
-6388,-688,-29.95
-6358,-688,-31.5
-6328,-688,-33.2
-6298,-688,-36.75
-6268,-688,-37.1
-6238,-688,-35.85
-6208,-688,-34.5
-6178,-688,-32.05
-6148,-688,-30.7
-6118,-688,-31.75
-6088,-688,-30.25
-6058,-688,-24.5
-6028,-688,-19.6
-5998,-688,-18.05
-5968,-688,-18.1
-5938,-688,-16.9
-5908,-688,-13.8
-5878,-688,-13.65
-5848,-688,-15.85
-5818,-688,-20.55
-5788,-688,-14.3
-5758,-688,-7.25
-5728,-688,-2.65
-5698,-688,-0.35
-5668,-688,-0.05
-5638,-688,0.15
-5608,-688,0.55
-5578,-688,0.9
-5548,-688,1.35
-5518,-688,2.65
-5488,-688,3.2
-5458,-688,1.75
-5428,-688,0.85
-5398,-688,0.35
-5368,-688,0.15
-5338,-688,0
-5308,-688,0
-5278,-688,-0.9
-5248,-688,-1.85
-5218,-688,-1.9
-5188,-688,-4.65
-5158,-688,-9
-5128,-688,-13.75
-5098,-688,-8.2
-5068,-688,-3.45
-5038,-688,-0.85
-5008,-688,0.05
-4978,-688,-0.15
-4948,-688,-1.05
-4918,-688,-2
-4888,-688,-5.15
-4858,-688,-9.75
-4828,-688,-15.85
-4798,-688,-22.15
-4768,-688,-30.7
-4738,-688,-30.2
-4708,-688,-30.7
-4678,-688,-30.85
-4648,-688,-30.2
-4618,-688,-30.6
-4588,-688,-24.2
-4558,-688,-15.65
-4528,-688,-9.05
-4498,-688,-3.8
-4468,-688,-0.85
-4438,-688,-0.6
-4408,-688,-1.25
-4378,-688,-0.4
-4348,-688,0
-4318,-688,0
-4288,-688,0
-4258,-688,0
-4228,-688,0.15
-4198,-688,0.05
-4168,-688,0
-4138,-688,-0.25
-4108,-688,-0.65
-4078,-688,-0.45
-4048,-688,-0.4
-4018,-688,-0.1
-3988,-688,-0.1
-3958,-688,0.05
-3928,-688,0.15
-3898,-688,0.15
-3868,-688,0.35
-3838,-688,0.7
-3808,-688,0.7
-3778,-688,0.4
-3748,-688,0.4
-3718,-688,0.8
-3688,-688,1.05
-3658,-688,1.3
-3628,-688,1.7
-3598,-688,2.8
-3568,-688,4.3
-3538,-688,5.25
-3508,-688,6.7
-3478,-688,7.35
-3448,-688,7.65
-3418,-688,8.95
-3388,-688,11.4
-3358,-688,16.5
-3328,-688,17.7
-3298,-688,19.2
-3268,-688,24.1
-3238,-688,37.4
-3208,-688,52.6
-3178,-688,50.9
-3148,-688,45.05
-3118,-688,34.85
-3088,-688,25.6
-3058,-688,21.65
-3028,-688,16.05
-2998,-688,14.2
-2968,-688,13.35
-2938,-688,11.6
-2908,-688,9.3
-2878,-688,6.5
-2848,-688,5.65
-2818,-688,5.65
-2788,-688,5.65
-2758,-688,5.65
-2728,-688,5.7
-2698,-688,5.6
-2668,-688,5.3
-2638,-688,5.55
-2608,-688,0.85
-2578,-688,4.75
-2548,-688,4.35
-2518,-688,3.4
-2488,-688,2.75
-2458,-688,2.5
-2428,-688,2.7
-2398,-688,3.15
-2368,-688,2.65
-2338,-688,2.05
-2308,-688,1.85
-2278,-688,1.95
-2248,-688,1.9
-2218,-688,3.05
-2188,-688,2.3
-2158,-688,1.7
-2128,-688,1.8
-2098,-688,1.6
-2068,-688,1.4
-2038,-688,1.6
-2008,-688,2.15
-1978,-688,2.65
-1948,-688,3
-1918,-688,3
-1888,-688,3.05
-1858,-688,3.1
-1828,-688,2.55
-1798,-688,2.6
-1768,-688,3.05
-1738,-688,2.35
-1708,-688,2.4
-1678,-688,3
-1648,-688,4.1
-1618,-688,4.4
-1588,-688,4.8
-1558,-688,5.25
-1528,-688,5.55
-1498,-688,5.8
-1468,-688,6.1
-1438,-688,6.05
-1408,-688,6.35
-1378,-688,5.65
-1348,-688,6.55
-1318,-688,6.45
-1288,-688,6.4
-1258,-688,6.6
-1228,-688,6
-1198,-688,5.55
-1168,-688,5.45
-1138,-688,5.1
-1108,-688,5.85
-1078,-688,5.85
-1048,-688,5.95
-1018,-688,5.7
-988,-688,5.7
-958,-688,5.45
-928,-688,5.45
-898,-688,5.45
-868,-688,5.35
-838,-688,4.7
-808,-688,4.25
-778,-688,3.9
-748,-688,3.8
-718,-688,3.85
-688,-688,4.95
-658,-688,6.2
-628,-688,9.1
-598,-688,7
-568,-688,5.15
-538,-688,4.5
-508,-688,0.2
-478,-688,-2.2
-448,-688,-5.15
-418,-688,-8.65
-388,-688,-15
-358,-688,-20.55
-328,-688,-27.65
-298,-688,-30.05
-268,-688,-31.55
-238,-688,-30.6
-208,-688,-28.25
-178,-688,-22.95
-148,-688,-21.7
-118,-688,-18.45
-88,-688,-14.2
-58,-688,-9.5
-28,-688,-5.75
2,-688,-3.8
32,-688,-1
62,-688,-0.05
92,-688,0.05
122,-688,0.35
152,-688,1.05
182,-688,0.7
212,-688,1.25
242,-688,1.75
272,-688,2.95
302,-688,3.5
332,-688,3.35
362,-688,3.15
392,-688,3.2
422,-688,2.8
452,-688,2.8
482,-688,2.8
512,-688,2.8
542,-688,2.8
572,-688,2.8
602,-688,3.35
632,-688,3.15
662,-688,2.35
692,-688,1.85
722,-688,1.7
752,-688,1.85
782,-688,1.8
812,-688,1.55
842,-688,2.75
872,-688,1.35
902,-688,2
932,-688,3.05
962,-688,2.75
992,-688,2.3
1022,-688,1.75
1052,-688,1.6
